ls.c:1003	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1007	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1008	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1013	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1014	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1015	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1016	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1017	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1019	0.000000	0.000000	0.000000	0.000000	-0.052632	0.000000	0.000000	-1.000000	13.246373	1.189207	0.000000	0.000000
ls.c:1039	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1042	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1046	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1047	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1048	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1050	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1052	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1053	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
ls.c:1056	0.000000	0.000000	0.000000	0.000000	-0.947368	0.000000	0.000000	-1.000000	8.000000	2.449490	0.000000	0.000000
