50	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
51	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
52	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
53	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
54	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
58	0.703246	0.312022	0.097357	70.000000	69.578298	0.043532	1.000000	889.000000	225.107684	69.817795	70.051170	1232.477180
63	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
72	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
73	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
75	0.641578	0.234275	0.073276	51.000000	50.593242	0.031716	0.000000	-1.000000	187.418667	50.754113	51.039140	909.460280
76	0.641578	0.234275	0.073276	51.000000	50.593242	0.031716	0.000000	-1.000000	187.418667	50.754113	51.039140	909.460280
79	0.449625	0.098643	0.032702	19.000000	18.667966	0.011816	0.000000	-1.000000	124.698991	18.395507	19.018252	418.000000
81	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
90	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
91	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
93	0.641578	0.234275	0.073276	51.000000	50.593242	0.031716	0.000000	-1.000000	187.418667	50.754113	51.039140	909.460280
94	0.641578	0.234275	0.073276	51.000000	50.593242	0.031716	0.000000	-1.000000	187.418667	50.754113	51.039140	909.460280
97	0.449625	0.098643	0.032702	19.000000	18.667966	0.011816	0.000000	-1.000000	124.698991	18.395507	19.018252	418.000000
99	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
104	0.658510	0.275815	0.080292	66.000000	65.511371	0.041045	0.000000	-1.000000	215.494001	65.791925	66.042038	646.665292
109	0.369282	0.083936	0.024266	19.000000	18.536712	0.011816	0.000000	-1.000000	122.147686	18.283816	19.013149	169.941166
118	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
119	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
120	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
122	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
124	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
126	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
127	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
128	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
133	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
134	0.885425	0.435405	0.237209	51.000000	50.905783	0.031716	0.000000	-1.000000	188.687425	50.881808	51.149560	1824.631470
135	0.296183	0.071422	0.017891	19.000000	18.355426	0.011816	0.000000	-1.000000	116.229317	18.152244	19.009486	415.401011
136	0.768151	0.188591	0.096939	19.000000	18.918129	0.011816	0.000000	-1.000000	124.378149	18.702273	19.070111	672.825386
138	0.000000	0.000000	0.000000	0.000000	-0.562703	0.000000	0.000000	-1.000000	81.273804	5.424747	0.000000	0.000000
139	0.574953	0.240822	0.057995	70.000000	69.261209	0.043532	1.000000	401.000000	213.769399	69.758731	70.029863	1806.488306
141	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
148	0.500000	0.208644	0.043532	70.000000	69.000650	0.043532	1.000000	0.000000	179.217343	69.719313	70.022250	2682.014168
150	0.000000	0.000000	0.000000	0.000000	-0.019493	0.000000	0.000000	-1.000000	83.143177	2.340347	0.000000	0.000000
151	0.000000	0.000000	0.000000	0.000000	-0.019493	0.000000	0.000000	-1.000000	83.143177	2.340347	0.000000	0.000000
152	0.000000	0.000000	0.000000	0.000000	-0.019493	0.000000	0.000000	-1.000000	83.143177	2.340347	0.000000	0.000000
153	0.000000	0.000000	0.000000	0.000000	-0.019493	0.000000	0.000000	-1.000000	83.143177	2.340347	0.000000	0.000000
154	0.000000	0.000000	0.000000	0.000000	-0.019493	0.000000	0.000000	-1.000000	83.143177	2.340347	0.000000	0.000000
155	0.000000	0.000000	0.000000	0.000000	-0.019493	0.000000	0.000000	-1.000000	83.143177	2.340347	0.000000	0.000000
157	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
158	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
159	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
160	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
161	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
162	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
163	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
164	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
165	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
166	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
167	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
168	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
169	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
171	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
172	0.504924	0.210618	0.044360	70.000000	69.020143	0.043532	1.000000	30.000000	189.787427	69.722070	70.022683	2626.632826
