50	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
51	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
52	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
53	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
54	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
58	0.739028	0.265684	0.070588	42.000000	41.647096	0.026119	1.000000	1013.000000	171.171274	41.719109	42.036585	941.024973
63	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
72	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
73	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
75	0.000000	0.000000	0.000000	0.000000	-0.305041	0.000000	0.000000	-1.000000	87.832901	4.675811	0.000000	0.000000
76	0.000000	0.000000	0.000000	0.000000	-0.305041	0.000000	0.000000	-1.000000	87.832901	4.675811	0.000000	0.000000
79	0.810559	0.320844	0.102941	42.000000	41.766433	0.026119	1.000000	1200.000000	172.413159	41.771628	42.054264	1243.086481
81	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
90	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
91	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
93	0.748924	0.272166	0.074074	42.000000	41.664965	0.026119	1.000000	1041.000000	171.441942	41.726336	42.038462	992.124992
94	0.748924	0.272166	0.074074	42.000000	41.664965	0.026119	1.000000	1041.000000	171.441942	41.726336	42.038462	992.124992
97	0.000000	0.000000	0.000000	0.000000	-0.203574	0.000000	0.000000	-1.000000	88.486345	4.226177	0.000000	0.000000
99	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
104	0.720000	0.254000	0.064516	42.000000	41.611359	0.026119	1.000000	957.000000	170.548759	41.705180	42.033333	829.433542
109	0.743590	0.268635	0.072165	42.000000	41.655392	0.026119	1.000000	1026.000000	171.300370	41.722441	42.037433	965.086525
118	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
119	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
120	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
122	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
124	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
126	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
127	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
128	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
133	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
134	0.000000	0.000000	0.000000	0.000000	-0.092534	0.000000	0.000000	-1.000000	87.433902	3.470100	0.000000	0.000000
135	0.691391	0.238076	0.056680	42.000000	41.553925	0.026119	1.000000	867.000000	169.328336	41.684066	42.029167	608.637823
136	0.000000	0.000000	0.000000	0.000000	-0.053606	0.000000	0.000000	-1.000000	86.158658	3.027400	0.000000	0.000000
138	0.718019	0.252838	0.063927	42.000000	41.607530	0.026119	1.000000	951.000000	170.475769	41.703727	42.033019	816.573328
139	0.649793	0.217725	0.047404	42.000000	41.461391	0.026119	1.000000	722.000000	166.791793	41.652711	42.024277	375.659420
141	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
148	0.500000	0.161615	0.026119	42.000000	41.000638	0.026119	1.000000	0.000000	123.572718	41.526224	42.013233	1639.614589
150	0.000000	0.000000	0.000000	0.000000	-0.019145	0.000000	0.000000	-1.000000	83.860897	2.340347	0.000000	0.000000
151	0.000000	0.000000	0.000000	0.000000	-0.019145	0.000000	0.000000	-1.000000	83.860897	2.340347	0.000000	0.000000
152	0.000000	0.000000	0.000000	0.000000	-0.019145	0.000000	0.000000	-1.000000	83.860897	2.340347	0.000000	0.000000
153	0.000000	0.000000	0.000000	0.000000	-0.019145	0.000000	0.000000	-1.000000	83.860897	2.340347	0.000000	0.000000
154	0.000000	0.000000	0.000000	0.000000	-0.019145	0.000000	0.000000	-1.000000	83.860897	2.340347	0.000000	0.000000
155	0.000000	0.000000	0.000000	0.000000	-0.019145	0.000000	0.000000	-1.000000	83.860897	2.340347	0.000000	0.000000
157	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
158	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
159	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
160	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
161	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
162	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
163	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
164	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
165	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
166	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
167	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
168	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
169	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
171	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
172	0.504836	0.163144	0.026616	42.000000	41.019783	0.026119	1.000000	30.000000	134.146287	41.530810	42.013487	1607.014623
