50	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
51	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
52	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
53	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
54	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
58	0.000000	0.000000	0.000000	0.000000	-0.350965	0.000000	0.000000	-1.000000	88.308734	4.873262	0.000000	0.000000
63	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
72	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
73	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
75	0.000000	0.000000	0.000000	0.000000	-0.297449	0.000000	0.000000	-1.000000	89.034634	4.675811	0.000000	0.000000
76	0.000000	0.000000	0.000000	0.000000	-0.297449	0.000000	0.000000	-1.000000	89.034634	4.675811	0.000000	0.000000
79	0.798211	0.070014	0.004902	2.000000	1.747355	0.001244	1.000000	1200.000000	93.431474	4.018637	2.002457	56.426944
81	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
90	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
91	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
93	0.000000	0.000000	0.000000	0.000000	-0.297449	0.000000	0.000000	-1.000000	89.034634	4.675811	0.000000	0.000000
94	0.000000	0.000000	0.000000	0.000000	-0.297449	0.000000	0.000000	-1.000000	89.034634	4.675811	0.000000	0.000000
95	0.000000	0.000000	0.000000	0.000000	-0.297449	0.000000	0.000000	-1.000000	89.034634	4.675811	0.000000	0.000000
98	0.798211	0.070014	0.004902	2.000000	1.747355	0.001244	1.000000	1200.000000	93.431474	4.018637	2.002457	56.426944
99	0.798211	0.070014	0.004902	2.000000	1.747355	0.001244	1.000000	1200.000000	93.431474	4.018637	2.002457	56.426944
101	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
106	0.000000	0.000000	0.000000	0.000000	-0.375856	0.000000	0.000000	-1.000000	87.885179	4.957460	0.000000	0.000000
111	0.798211	0.070014	0.004902	2.000000	1.747355	0.001244	1.000000	1200.000000	93.431474	4.018637	2.002457	56.426944
120	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
121	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
122	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
124	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
126	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
128	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
129	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
130	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
135	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
136	0.000000	0.000000	0.000000	0.000000	-0.090230	0.000000	0.000000	-1.000000	88.487654	3.470100	0.000000	0.000000
137	0.684861	0.051952	0.002699	2.000000	1.540137	0.001244	1.000000	867.000000	90.074282	4.815034	2.001351	22.803509
138	0.927252	0.125000	0.015625	2.000000	1.921593	0.001244	1.000000	1480.000000	92.166508	2.687931	2.007874	73.647811
140	0.000000	0.000000	0.000000	0.000000	-0.381456	0.000000	0.000000	-1.000000	87.782642	4.975825	0.000000	0.000000
141	0.644980	0.047511	0.002257	2.000000	1.449907	0.001244	1.000000	722.000000	87.472253	5.072685	2.001130	25.298221
143	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
150	0.500000	0.035267	0.001244	2.000000	1.000622	0.001244	1.000000	0.000000	44.074930	6.006241	2.000622	80.099938
152	0.000000	0.000000	0.000000	0.000000	-0.018668	0.000000	0.000000	-1.000000	84.874959	2.340347	0.000000	0.000000
153	0.000000	0.000000	0.000000	0.000000	-0.018668	0.000000	0.000000	-1.000000	84.874959	2.340347	0.000000	0.000000
154	0.000000	0.000000	0.000000	0.000000	-0.018668	0.000000	0.000000	-1.000000	84.874959	2.340347	0.000000	0.000000
155	0.000000	0.000000	0.000000	0.000000	-0.018668	0.000000	0.000000	-1.000000	84.874959	2.340347	0.000000	0.000000
156	0.000000	0.000000	0.000000	0.000000	-0.018668	0.000000	0.000000	-1.000000	84.874959	2.340347	0.000000	0.000000
157	0.000000	0.000000	0.000000	0.000000	-0.018668	0.000000	0.000000	-1.000000	84.874959	2.340347	0.000000	0.000000
159	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
160	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
161	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
162	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
163	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
164	0.504714	0.035601	0.001267	2.000000	1.019291	0.001244	1.000000	30.000000	54.653318	5.974853	2.000634	78.587531
