parser.c:1011	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1019	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1029	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1075	0.000000	0.000000	0.000000	0.000000	-0.300971	0.000000	0.000000	-1.000000	22.420064	2.359611	0.000000	0.000000
parser.c:1077	0.000000	0.000000	0.000000	0.000000	-0.300971	0.000000	0.000000	-1.000000	22.420064	2.359611	0.000000	0.000000
parser.c:1080	0.000000	0.000000	0.000000	0.000000	-0.038835	0.000000	0.000000	-1.000000	21.798990	1.414214	0.000000	0.000000
parser.c:1084	0.000000	0.000000	0.000000	0.000000	-0.262136	0.000000	0.000000	-1.000000	22.516660	2.279507	0.000000	0.000000
parser.c:1089	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1092	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1094	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1095	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1099	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1100	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1113	0.000000	0.000000	0.000000	0.000000	-0.203883	0.000000	0.000000	-1.000000	22.582576	2.140695	0.000000	0.000000
parser.c:1116	0.000000	0.000000	0.000000	0.000000	-0.203883	0.000000	0.000000	-1.000000	22.582576	2.140695	0.000000	0.000000
parser.c:1118	0.000000	0.000000	0.000000	0.000000	-0.203883	0.000000	0.000000	-1.000000	22.582576	2.140695	0.000000	0.000000
parser.c:1119	0.000000	0.000000	0.000000	0.000000	-0.203883	0.000000	0.000000	-1.000000	22.582576	2.140695	0.000000	0.000000
parser.c:1120	0.000000	0.000000	0.000000	0.000000	-0.203883	0.000000	0.000000	-1.000000	22.582576	2.140695	0.000000	0.000000
parser.c:1125	0.000000	0.000000	0.000000	0.000000	-0.203883	0.000000	0.000000	-1.000000	22.582576	2.140695	0.000000	0.000000
parser.c:1127	0.000000	0.000000	0.000000	0.000000	-0.203883	0.000000	0.000000	-1.000000	22.582576	2.140695	0.000000	0.000000
parser.c:1132	0.000000	0.000000	0.000000	0.000000	-0.174757	0.000000	0.000000	-1.000000	22.572943	2.059767	0.000000	0.000000
parser.c:1134	0.000000	0.000000	0.000000	0.000000	-0.174757	0.000000	0.000000	-1.000000	22.572943	2.059767	0.000000	0.000000
parser.c:1141	0.000000	0.000000	0.000000	0.000000	-0.174757	0.000000	0.000000	-1.000000	22.572943	2.059767	0.000000	0.000000
parser.c:1147	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1150	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1151	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1153	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1155	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1156	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1157	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1158	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1159	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1166	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1168	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1169	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1174	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1175	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1189	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1191	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1194	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1198	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1202	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1203	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1205	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1206	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1207	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1208	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1209	0.000000	0.000000	0.000000	0.000000	-0.019417	0.000000	0.000000	-1.000000	21.414214	1.189207	0.000000	0.000000
parser.c:1215	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1217	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1221	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1223	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1224	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1226	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1228	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1231	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1232	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1241	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1244	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1245	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1247	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1248	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1249	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1250	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1264	0.000000	0.000000	0.000000	0.000000	-0.116505	0.000000	0.000000	-1.000000	22.437768	1.861210	0.000000	0.000000
parser.c:1269	0.000000	0.000000	0.000000	0.000000	-0.116505	0.000000	0.000000	-1.000000	22.437768	1.861210	0.000000	0.000000
parser.c:1270	0.000000	0.000000	0.000000	0.000000	-0.116505	0.000000	0.000000	-1.000000	22.437768	1.861210	0.000000	0.000000
parser.c:1272	0.000000	0.000000	0.000000	0.000000	-0.116505	0.000000	0.000000	-1.000000	22.437768	1.861210	0.000000	0.000000
parser.c:1273	0.000000	0.000000	0.000000	0.000000	-0.116505	0.000000	0.000000	-1.000000	22.437768	1.861210	0.000000	0.000000
parser.c:1275	0.000000	0.000000	0.000000	0.000000	-0.106796	0.000000	0.000000	-1.000000	22.395409	1.821160	0.000000	0.000000
parser.c:1276	0.000000	0.000000	0.000000	0.000000	-0.106796	0.000000	0.000000	-1.000000	22.395409	1.821160	0.000000	0.000000
parser.c:1278	0.000000	0.000000	0.000000	0.000000	-0.106796	0.000000	0.000000	-1.000000	22.395409	1.821160	0.000000	0.000000
parser.c:1281	0.000000	0.000000	0.000000	0.000000	-0.009709	0.000000	0.000000	-1.000000	21.099751	1.000000	0.000000	0.000000
parser.c:1292	0.000000	0.000000	0.000000	0.000000	-0.077670	0.000000	0.000000	-1.000000	22.219147	1.681793	0.000000	0.000000
parser.c:1294	0.000000	0.000000	0.000000	0.000000	-0.077670	0.000000	0.000000	-1.000000	22.219147	1.681793	0.000000	0.000000
parser.c:1298	0.000000	0.000000	0.000000	0.000000	-0.067961	0.000000	0.000000	-1.000000	22.139340	1.626577	0.000000	0.000000
parser.c:1300	0.000000	0.000000	0.000000	0.000000	-0.067961	0.000000	0.000000	-1.000000	22.139340	1.626577	0.000000	0.000000
parser.c:1346	0.000000	0.000000	0.000000	0.000000	-0.174757	0.000000	0.000000	-1.000000	22.572943	2.059767	0.000000	0.000000
